experiment,experiment_label,layer,component,type,param_name,condition_number_base,condition_number_exp,condition_number_diff,condition_number_log_ratio
adamw_fp32,AdamW + FP32,10,v_proj,attn,model.layers.10.self_attn.v_proj.weight,3.2994636012714755,3.299844919643195,0.0003813183717196189,5.0188429392414686e-05
adamw_fp32,AdamW + FP32,11,down_proj,mlp,model.layers.11.mlp.down_proj.weight,16.054627449194015,16.053300517476064,-0.0013269317179513962,-3.589637574213108e-05
adamw_fp32,AdamW + FP32,11,gate_proj,mlp,model.layers.11.mlp.gate_proj.weight,13.225697438590451,13.22613888121388,0.0004414426234280455,1.449548478457659e-05
adamw_fp32,AdamW + FP32,11,up_proj,mlp,model.layers.11.mlp.up_proj.weight,6.605510357941471,6.6052984065642635,-0.00021195137720741997,-1.3935454702567487e-05
adamw_fp32,AdamW + FP32,11,k_proj,attn,model.layers.11.self_attn.k_proj.weight,21.610944081803808,21.617896319101796,0.006952237297987551,0.00013968999831719976
adamw_fp32,AdamW + FP32,11,o_proj,attn,model.layers.11.self_attn.o_proj.weight,139258.46738802953,274097.0427856909,134838.5753976614,0.2940827387623416
adamw_fp32,AdamW + FP32,11,q_proj,attn,model.layers.11.self_attn.q_proj.weight,28543.812668067454,25778.74234318688,-2765.070324880573,-0.04425025665818094
adamw_fp32,AdamW + FP32,11,v_proj,attn,model.layers.11.self_attn.v_proj.weight,2.8678401021237847,2.8678411287289687,1.0266051839735724e-06,1.5546504369919194e-07
adamw_fp32,AdamW + FP32,12,down_proj,mlp,model.layers.12.mlp.down_proj.weight,14.145448240851502,14.145717820238024,0.0002695793865221674,8.276565183090887e-06
adamw_fp32,AdamW + FP32,12,gate_proj,mlp,model.layers.12.mlp.gate_proj.weight,18.888272791501652,18.887373652042914,-0.0008991394587383184,-2.0674235505095e-05
adamw_fp32,AdamW + FP32,12,up_proj,mlp,model.layers.12.mlp.up_proj.weight,8.061255117094625,8.061147612462834,-0.00010750463179043379,-5.791775475365847e-06
adamw_fp32,AdamW + FP32,12,k_proj,attn,model.layers.12.self_attn.k_proj.weight,20.867707840632306,20.87033116005616,0.002623319423854298,5.4592557716046185e-05
adamw_fp32,AdamW + FP32,12,o_proj,attn,model.layers.12.self_attn.o_proj.weight,102000.14319866779,38044.41778594255,-63955.725412725245,-0.428309839224339
adamw_fp32,AdamW + FP32,12,q_proj,attn,model.layers.12.self_attn.q_proj.weight,14798.684955393119,15006.853461982699,208.16850658957992,0.0060665170670147085
adamw_fp32,AdamW + FP32,12,v_proj,attn,model.layers.12.self_attn.v_proj.weight,2.550671517667282,2.550668913242642,-2.6044246399514748e-06,-4.434470763138722e-07
adamw_fp32,AdamW + FP32,13,down_proj,mlp,model.layers.13.mlp.down_proj.weight,30.005646690345184,30.004650439907547,-0.0009962504376375136,-1.4419727559780182e-05
adamw_fp32,AdamW + FP32,13,gate_proj,mlp,model.layers.13.mlp.gate_proj.weight,12.316046719506732,12.317736544756235,0.0016898252495032295,5.95833595285677e-05
adamw_fp32,AdamW + FP32,13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,6.311217662216599,6.3107300536275375,-0.0004876085890614945,-3.3555157164459425e-05
adamw_fp32,AdamW + FP32,13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,41.906820743475016,41.886901028980255,-0.01991971449476182,-0.00020648378103118952
adamw_fp32,AdamW + FP32,13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,9641.296136551193,8948.835889635002,-692.460246916191,-0.03236887886585851
adamw_fp32,AdamW + FP32,13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,57124.68510683214,56581.05249823415,-543.632608597989,-0.004152797317470202
adamw_fp32,AdamW + FP32,13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,3.7001013163270056,3.7000876655950674,-1.3650731938152916e-05,-1.602239502041136e-06
adamw_fp32,AdamW + FP32,14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,12.14858893422566,12.148517554351649,-7.137987401151236e-05,-2.551734743945794e-06
adamw_fp32,AdamW + FP32,14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,13.416229041756727,13.416506007405367,0.0002769656486396599,8.965515640905137e-06
adamw_fp32,AdamW + FP32,14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,6.92702720942221,6.9267094508102955,-0.00031775861191452037,-1.992254005403984e-05
adamw_fp32,AdamW + FP32,14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,23.136335100841148,23.137692226774664,0.0013571259335165564,2.547400078966699e-05
adamw_fp32,AdamW + FP32,14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,6453.263467239998,6479.492904372602,26.22943713260429,0.0017616222097811588
