experiment,experiment_label,layer,component,type,param_name,n_params,n_changed,n_unchanged,sparsity,n_changed_bf16,n_unchanged_bf16,sparsity_bf16,n_changed_thresh,sparsity_thresh,n_changed_bf16_thresh,sparsity_bf16_thresh
muon_sft_fp32,Muon + SFT (FP32),24,gate_proj,mlp,model.layers.24.mlp.gate_proj.weight,13762560,13760294,2266,0.00016464960007445129,2207020,11555540,0.8396359398251488,6089667,0.5575193132672991,1780775,0.8706072852725074
muon_sft_fp32,Muon + SFT (FP32),24,up_proj,mlp,model.layers.24.mlp.up_proj.weight,13762560,13760746,1814,0.0001318068731398503,2262324,11500236,0.8356175013950893,6301826,0.5421036493210565,1833947,0.8667437598818825
muon_sft_fp32,Muon + SFT (FP32),24,k_proj,attn,model.layers.24.self_attn.k_proj.weight,393216,393118,98,0.00024922688802087034,66393,326823,0.8311538696289062,196592,0.5000406901041667,54441,0.8615493774414062
muon_sft_fp32,Muon + SFT (FP32),24,o_proj,attn,model.layers.24.self_attn.o_proj.weight,2359296,2359196,100,4.2385525173660454e-05,358298,2000998,0.8481335110134549,1092380,0.5369890001085069,283781,0.8797179328070747
muon_sft_fp32,Muon + SFT (FP32),24,q_proj,attn,model.layers.24.self_attn.q_proj.weight,2359296,2358971,325,0.00013775295681428545,373720,1985576,0.8415968153211806,1046079,0.5566139221191406,290673,0.8767967224121094
muon_sft_fp32,Muon + SFT (FP32),24,v_proj,attn,model.layers.24.self_attn.v_proj.weight,393216,393196,20,5.086263020837034e-05,60854,332362,0.8452402750651041,203906,0.48144022623697913,51242,0.8696848551432291
muon_sft_fp32,Muon + SFT (FP32),25,down_proj,mlp,model.layers.25.mlp.down_proj.weight,13762560,13761913,647,4.701160249254155e-05,2318074,11444486,0.831566656203497,6343622,0.5390667143322172,1882688,0.8632021949404762
muon_sft_fp32,Muon + SFT (FP32),25,gate_proj,mlp,model.layers.25.mlp.gate_proj.weight,13762560,13761303,1257,9.133475167411031e-05,2249705,11512855,0.8365344092959449,6126831,0.5548189435686384,1817513,0.8679378691173735
muon_sft_fp32,Muon + SFT (FP32),25,up_proj,mlp,model.layers.25.mlp.up_proj.weight,13762560,13761414,1146,8.326939174108094e-05,2205494,11557066,0.8397468203590029,6208058,0.5489169166201637,1783426,0.8704146612258185
muon_sft_fp32,Muon + SFT (FP32),25,k_proj,attn,model.layers.25.self_attn.k_proj.weight,393216,393015,201,0.00051116943359375,79418,313798,0.7980295817057291,152538,0.6120758056640625,60730,0.8455556233723959
muon_sft_fp32,Muon + SFT (FP32),25,o_proj,attn,model.layers.25.self_attn.o_proj.weight,2359296,2359177,119,5.0438774956584886e-05,321703,2037593,0.8636444939507378,1082643,0.5411160786946614,253055,0.8927413092719184
muon_sft_fp32,Muon + SFT (FP32),25,q_proj,attn,model.layers.25.self_attn.q_proj.weight,2359296,2358008,1288,0.0005459255642361605,427077,1932219,0.8189811706542969,893609,0.6212391323513455,307304,0.8697475857204862
muon_sft_fp32,Muon + SFT (FP32),25,v_proj,attn,model.layers.25.self_attn.v_proj.weight,393216,393192,24,6.103515625e-05,46734,346482,0.8811492919921875,153059,0.6107508341471355,35572,0.9095357259114584
muon_sft_fp32,Muon + SFT (FP32),26,down_proj,mlp,model.layers.26.mlp.down_proj.weight,13762560,13761906,654,4.752022879461748e-05,2274656,11487904,0.834721447172619,6171423,0.551578848702567,1839246,0.8663587297712053
muon_sft_fp32,Muon + SFT (FP32),26,gate_proj,mlp,model.layers.26.mlp.gate_proj.weight,13762560,13758026,4534,0.00032944452194938467,2314657,11447903,0.831814938499814,6281410,0.5435870942615327,1886866,0.8628986176990328
muon_sft_fp32,Muon + SFT (FP32),26,up_proj,mlp,model.layers.26.mlp.up_proj.weight,13762560,13757540,5020,0.00036475771949406877,2111359,11651201,0.8465867542085194,5808899,0.577920168922061,1680928,0.8778622581845238
muon_sft_fp32,Muon + SFT (FP32),26,k_proj,attn,model.layers.26.self_attn.k_proj.weight,393216,393201,15,3.814697265625e-05,82627,310589,0.7898686726888021,178369,0.5463841756184895,65688,0.83294677734375
muon_sft_fp32,Muon + SFT (FP32),26,o_proj,attn,model.layers.26.self_attn.o_proj.weight,2359296,2359194,102,4.323323567712034e-05,327699,2031597,0.8611030578613281,1081639,0.5415416293674045,257812,0.8907250298394097
muon_sft_fp32,Muon + SFT (FP32),26,q_proj,attn,model.layers.26.self_attn.q_proj.weight,2359296,2359187,109,4.6200222439285454e-05,380982,1978314,0.8385187784830729,801585,0.6602439880371094,262786,0.8886167738172743
muon_sft_fp32,Muon + SFT (FP32),26,v_proj,attn,model.layers.26.self_attn.v_proj.weight,393216,393195,21,5.340576171875e-05,57397,335819,0.8540318806966146,184800,0.530029296875,47316,0.879669189453125
muon_sft_fp32,Muon + SFT (FP32),27,down_proj,mlp,model.layers.27.mlp.down_proj.weight,13762560,13761628,932,6.77199590773947e-05,2012756,11749804,0.8537513369605655,3974890,0.711180914015997,1436939,0.8955907185872396
muon_sft_fp32,Muon + SFT (FP32),27,gate_proj,mlp,model.layers.27.mlp.gate_proj.weight,13762560,13755022,7538,0.0005477178664434756,1970349,11792211,0.8568326677594866,4962936,0.6393886021205357,1529682,0.8888519287109375
muon_sft_fp32,Muon + SFT (FP32),27,up_proj,mlp,model.layers.27.mlp.up_proj.weight,13762560,13753922,8638,0.0006276448567708037,1676639,12085921,0.8781739007859003,3722547,0.7295163835797991,1198007,0.9129517328171503
muon_sft_fp32,Muon + SFT (FP32),27,k_proj,attn,model.layers.27.self_attn.k_proj.weight,393216,393195,21,5.340576171875e-05,80610,312606,0.7949981689453125,157867,0.598523457845052,61633,0.8432591756184896
muon_sft_fp32,Muon + SFT (FP32),27,o_proj,attn,model.layers.27.self_attn.o_proj.weight,2359296,2359156,140,5.933973524308023e-05,380314,1978982,0.8388019137912326,998922,0.5766016642252605,289709,0.877205318874783
muon_sft_fp32,Muon + SFT (FP32),27,q_proj,attn,model.layers.27.self_attn.q_proj.weight,2359296,2359211,85,3.602769639754477e-05,440586,1918710,0.8132553100585938,953166,0.595995585123698,325700,0.8619503445095487
muon_sft_fp32,Muon + SFT (FP32),27,v_proj,attn,model.layers.27.self_attn.v_proj.weight,393216,393182,34,8.646647135412966e-05,42264,350952,0.89251708984375,160496,0.5918375651041667,32726,0.9167734781901041
muon_sft_fp32,Muon + SFT (FP32),3,down_proj,mlp,model.layers.3.mlp.down_proj.weight,13762560,13762088,472,3.429594494042121e-05,2569615,11192945,0.8132894606817336,6702374,0.5129994710286458,2096594,0.8476595924014136
muon_sft_fp32,Muon + SFT (FP32),3,gate_proj,mlp,model.layers.3.mlp.gate_proj.weight,13762560,13761664,896,6.510416666671848e-05,2256628,11505932,0.8360313778831845,6848895,0.5023531232561385,1871839,0.8639904930478051
muon_sft_fp32,Muon + SFT (FP32),3,up_proj,mlp,model.layers.3.mlp.up_proj.weight,13762560,13762001,559,4.06174432663331e-05,2652239,11110321,0.8072859264555432,7118055,0.48279571533203125,2212518,0.8392364501953125
muon_sft_fp32,Muon + SFT (FP32),3,k_proj,attn,model.layers.3.self_attn.k_proj.weight,393216,393153,63,0.00016021728515625,61173,332043,0.8444290161132812,186853,0.5248082478841145,49922,0.8730417887369791
muon_sft_fp32,Muon + SFT (FP32),3,o_proj,attn,model.layers.3.self_attn.o_proj.weight,2359296,2359190,106,4.4928656684040114e-05,432700,1926596,0.8165978325737847,947381,0.5984475877549913,326866,0.8614561292860243
muon_sft_fp32,Muon + SFT (FP32),3,q_proj,attn,model.layers.3.self_attn.q_proj.weight,2359296,2358204,1092,0.00046284993489587034,323330,2035966,0.8629548814561632,779488,0.6696099175347222,220098,0.9067103068033854
muon_sft_fp32,Muon + SFT (FP32),3,v_proj,attn,model.layers.3.self_attn.v_proj.weight,393216,393203,13,3.306070963537966e-05,85755,307461,0.7819137573242188,186487,0.525739034016927,70739,0.8201014200846354
muon_sft_fp32,Muon + SFT (FP32),4,down_proj,mlp,model.layers.4.mlp.down_proj.weight,13762560,13762075,485,3.524053664438753e-05,2625204,11137356,0.8092503138950893,6723076,0.5114952450706844,2143796,0.8442298525855655
muon_sft_fp32,Muon + SFT (FP32),4,gate_proj,mlp,model.layers.4.mlp.gate_proj.weight,13762560,13761737,823,5.979992094495845e-05,2240938,11521622,0.8371714274088542,6517091,0.5264623006184896,1848793,0.865665036156064
muon_sft_fp32,Muon + SFT (FP32),4,up_proj,mlp,model.layers.4.mlp.up_proj.weight,13762560,13762041,519,3.771100725447063e-05,2663297,11099263,0.806482442220052,7053534,0.4874838692801339,2214500,0.8390924362909227
muon_sft_fp32,Muon + SFT (FP32),4,k_proj,attn,model.layers.4.self_attn.k_proj.weight,393216,393192,24,6.103515625e-05,62956,330260,0.8398946126302084,189268,0.5186665852864583,51174,0.8698577880859375
muon_sft_fp32,Muon + SFT (FP32),4,o_proj,attn,model.layers.4.self_attn.o_proj.weight,2359296,2359179,117,4.9591064453125e-05,413094,1946202,0.8249079386393229,982872,0.583404541015625,314592,0.8666585286458334
muon_sft_fp32,Muon + SFT (FP32),4,q_proj,attn,model.layers.4.self_attn.q_proj.weight,2359296,2359143,153,6.4849853515625e-05,297622,2061674,0.8738513522677951,739154,0.6867056952582465,200663,0.9149479336208768
muon_sft_fp32,Muon + SFT (FP32),4,v_proj,attn,model.layers.4.self_attn.v_proj.weight,393216,393203,13,3.306070963537966e-05,74327,318889,0.8109766642252604,191372,0.5133158365885417,61353,0.8439712524414062
muon_sft_fp32,Muon + SFT (FP32),5,down_proj,mlp,model.layers.5.mlp.down_proj.weight,13762560,13762078,482,3.502255394349785e-05,2662885,11099675,0.8065123785109747,6675887,0.5149240402948289,2168375,0.8424439203171503
muon_sft_fp32,Muon + SFT (FP32),5,gate_proj,mlp,model.layers.5.mlp.gate_proj.weight,13762560,13757102,5458,0.0003965831938244069,2154533,11608027,0.84344969249907,6199892,0.5495102655319941,1766874,0.8716173444475447
muon_sft_fp32,Muon + SFT (FP32),5,up_proj,mlp,model.layers.5.mlp.up_proj.weight,13762560,13758516,4044,0.00029384068080362535,2685772,11076788,0.8048493884858631,7005205,0.4909954979306176,2229344,0.8380138578869047
muon_sft_fp32,Muon + SFT (FP32),5,k_proj,attn,model.layers.5.self_attn.k_proj.weight,393216,393155,61,0.00015513102213537966,63759,329457,0.8378524780273438,186430,0.5258839925130208,51629,0.8687006632486979
muon_sft_fp32,Muon + SFT (FP32),5,o_proj,attn,model.layers.5.self_attn.o_proj.weight,2359296,2359217,79,3.3484564887165114e-05,430253,1929043,0.817635006374783,1017224,0.5688442654079862,329304,0.8604227701822916
muon_sft_fp32,Muon + SFT (FP32),5,q_proj,attn,model.layers.5.self_attn.q_proj.weight,2359296,2358102,1194,0.0005060831705728797,345966,2013330,0.8533604939778646,863992,0.6337924533420138,246992,0.8953111436631944
muon_sft_fp32,Muon + SFT (FP32),5,v_proj,attn,model.layers.5.self_attn.v_proj.weight,393216,393197,19,4.831949869787966e-05,84036,309180,0.786285400390625,188109,0.5216140747070312,69172,0.8240865071614584
muon_sft_fp32,Muon + SFT (FP32),6,down_proj,mlp,model.layers.6.mlp.down_proj.weight,13762560,13762033,527,3.829229445684312e-05,2609357,11153203,0.8104017711821057,6614525,0.5193826584588914,2119397,0.846002705891927
muon_sft_fp32,Muon + SFT (FP32),6,gate_proj,mlp,model.layers.6.mlp.gate_proj.weight,13762560,13761595,965,7.011776878718123e-05,2155753,11606807,0.8433610462007068,6327137,0.5402645292736235,1767264,0.8715890066964286
muon_sft_fp32,Muon + SFT (FP32),6,up_proj,mlp,model.layers.6.mlp.up_proj.weight,13762560,13761994,566,4.112606956840903e-05,2645534,11117026,0.8077731177920386,6994445,0.4917773292178199,2194087,0.8405756632486979
muon_sft_fp32,Muon + SFT (FP32),6,k_proj,attn,model.layers.6.self_attn.k_proj.weight,393216,393129,87,0.00022125244140625,62076,331140,0.842132568359375,194768,0.5046793619791667,50971,0.8703740437825521
muon_sft_fp32,Muon + SFT (FP32),6,o_proj,attn,model.layers.6.self_attn.o_proj.weight,2359296,2359191,105,4.450480143225466e-05,397826,1961470,0.8313793606228299,1029411,0.5636787414550781,307373,0.8697183397081163
muon_sft_fp32,Muon + SFT (FP32),6,q_proj,attn,model.layers.6.self_attn.q_proj.weight,2359296,2357930,1366,0.0005789862738715401,341930,2017366,0.8550711737738715,888856,0.6232537163628472,248341,0.8947393629286025
muon_sft_fp32,Muon + SFT (FP32),6,v_proj,attn,model.layers.6.self_attn.v_proj.weight,393216,393199,17,4.323323567712034e-05,73050,320166,0.8142242431640625,195417,0.5030288696289062,60898,0.8451283772786459
muon_sft_fp32,Muon + SFT (FP32),7,down_proj,mlp,model.layers.7.mlp.down_proj.weight,13762560,13762062,498,3.6185128348242834e-05,2525152,11237408,0.8165201822916667,6671781,0.5152223859514509,2057111,0.8505284627278646
muon_sft_fp32,Muon + SFT (FP32),7,gate_proj,mlp,model.layers.7.mlp.gate_proj.weight,13762560,13760741,1819,0.0001321701776413331,2306333,11456227,0.8324197678338914,6593651,0.5208993820917038,1903200,0.8617117745535714
muon_sft_fp32,Muon + SFT (FP32),7,up_proj,mlp,model.layers.7.mlp.up_proj.weight,13762560,13761419,1141,8.290608723959814e-05,2570163,11192397,0.8132496425083705,7102697,0.48391164143880205,2144025,0.8442132132393974
muon_sft_fp32,Muon + SFT (FP32),7,k_proj,attn,model.layers.7.self_attn.k_proj.weight,393216,393195,21,5.340576171875e-05,60009,333207,0.8473892211914062,195697,0.5023167928059895,49412,0.8743387858072916
muon_sft_fp32,Muon + SFT (FP32),7,o_proj,attn,model.layers.7.self_attn.o_proj.weight,2359296,2359190,106,4.4928656684040114e-05,422502,1936794,0.8209203084309896,1045887,0.5566953023274739,326681,0.8615345425075955
muon_sft_fp32,Muon + SFT (FP32),7,q_proj,attn,model.layers.7.self_attn.q_proj.weight,2359296,2359167,129,5.467732747399534e-05,313155,2046141,0.8672676086425781,852591,0.6386248270670574,221335,0.9061859978569878
muon_sft_fp32,Muon + SFT (FP32),7,v_proj,attn,model.layers.7.self_attn.v_proj.weight,393216,393197,19,4.831949869787966e-05,79319,313897,0.7982813517252604,188908,0.5195821126302083,64895,0.8349634806315104
muon_sft_fp32,Muon + SFT (FP32),8,down_proj,mlp,model.layers.8.mlp.down_proj.weight,13762560,13762037,523,3.800165085565688e-05,2596188,11166372,0.811358642578125,6613336,0.5194690522693453,2108114,0.8468225388299851
muon_sft_fp32,Muon + SFT (FP32),8,gate_proj,mlp,model.layers.8.mlp.gate_proj.weight,13762560,13761871,689,5.006336030510816e-05,2308701,11453859,0.8322477068219866,6349882,0.5386118570963542,1896433,0.8622034708658854
muon_sft_fp32,Muon + SFT (FP32),8,up_proj,mlp,model.layers.8.mlp.up_proj.weight,13762560,13762067,493,3.5821823846760026e-05,2589607,11172953,0.8118368239629836,6992755,0.4919001261393229,2149169,0.8438394455682664
muon_sft_fp32,Muon + SFT (FP32),8,k_proj,attn,model.layers.8.self_attn.k_proj.weight,393216,393130,86,0.00021870930989587034,59159,334057,0.8495508829752604,200215,0.4908269246419271,49362,0.8744659423828125
muon_sft_fp32,Muon + SFT (FP32),8,o_proj,attn,model.layers.8.self_attn.o_proj.weight,2359296,2359185,111,4.704793294274534e-05,405512,1953784,0.8281216091579862,1017296,0.5688137478298612,310866,0.8682378133138021
muon_sft_fp32,Muon + SFT (FP32),8,q_proj,attn,model.layers.8.self_attn.q_proj.weight,2359296,2358289,1007,0.00042682223849821455,311696,2047600,0.8678860134548612,885349,0.6247401767306857,224314,0.904923333062066
muon_sft_fp32,Muon + SFT (FP32),8,v_proj,attn,model.layers.8.self_attn.v_proj.weight,393216,393201,15,3.814697265625e-05,71965,321251,0.8169835408528646,194155,0.506238301595052,59222,0.8493906656901041
muon_sft_fp32,Muon + SFT (FP32),9,down_proj,mlp,model.layers.9.mlp.down_proj.weight,13762560,13762023,537,3.901890345980874e-05,2569731,11192829,0.8132810320172991,6715362,0.5120557512555803,2095390,0.847747076125372
muon_sft_fp32,Muon + SFT (FP32),9,gate_proj,mlp,model.layers.9.mlp.gate_proj.weight,13762560,13761722,838,6.088983444940688e-05,2317189,11445371,0.8316309611002604,6502334,0.5275345575241815,1902775,0.8617426554361979
muon_sft_fp32,Muon + SFT (FP32),9,up_proj,mlp,model.layers.9.mlp.up_proj.weight,13762560,13762004,556,4.039946056544341e-05,2550525,11212035,0.8146765572684151,7025577,0.4895152500697545,2118033,0.846101815359933
muon_sft_fp32,Muon + SFT (FP32),9,k_proj,attn,model.layers.9.self_attn.k_proj.weight,393216,393195,21,5.340576171875e-05,64019,329197,0.8371912638346354,180560,0.5408121744791667,50879,0.8706080118815104
muon_sft_fp32,Muon + SFT (FP32),9,o_proj,attn,model.layers.9.self_attn.o_proj.weight,2359296,2358526,770,0.00032636854383683023,408736,1950560,0.8267550998263888,906280,0.6158684624565972,313994,0.8669119940863715
muon_sft_fp32,Muon + SFT (FP32),9,q_proj,attn,model.layers.9.self_attn.q_proj.weight,2359296,2358725,571,0.00024202134874129477,290568,2068728,0.8768412272135416,754608,0.6801554361979167,204835,0.9131796095106337
muon_sft_fp32,Muon + SFT (FP32),9,v_proj,attn,model.layers.9.self_attn.v_proj.weight,393216,393201,15,3.814697265625e-05,82721,310495,0.7896296183268229,180962,0.5397898356119792,65918,0.8323618570963541
muon_sft_bf16,Muon + SFT (BF16),-1,embed,embed,model.embed_tokens.weight,233373696,442252,232931444,0.9981049620947855,442252,232931444,0.9981049620947855,113812,0.9995123186462282,111258,0.9995232624674205
muon_sft_bf16,Muon + SFT (BF16),0,down_proj,mlp,model.layers.0.mlp.down_proj.weight,13762560,52379,13710181,0.996194094703311,52379,13710181,0.996194094703311,9806,0.9992874872116816,9624,0.9993007114955357
muon_sft_bf16,Muon + SFT (BF16),0,gate_proj,mlp,model.layers.0.mlp.gate_proj.weight,13762560,36930,13725630,0.9973166329520089,36930,13725630,0.9973166329520089,6222,0.9995479038783482,6128,0.9995547340029762
muon_sft_bf16,Muon + SFT (BF16),0,up_proj,mlp,model.layers.0.mlp.up_proj.weight,13762560,44361,13718199,0.9967766898018974,44361,13718199,0.9967766898018974,8195,0.999404543922061,8050,0.9994150797526041
muon_sft_bf16,Muon + SFT (BF16),0,k_proj,attn,model.layers.0.self_attn.k_proj.weight,393216,676,392540,0.9982808430989584,676,392540,0.9982808430989584,225,0.9994277954101562,222,0.9994354248046875
muon_sft_bf16,Muon + SFT (BF16),0,o_proj,attn,model.layers.0.self_attn.o_proj.weight,2359296,8986,2350310,0.9961912367078993,8986,2350310,0.9961912367078993,1769,0.9992502000596788,1737,0.9992637634277344
muon_sft_bf16,Muon + SFT (BF16),0,q_proj,attn,model.layers.0.self_attn.q_proj.weight,2359296,3517,2355779,0.9985093010796441,3517,2355779,0.9985093010796441,580,0.9997541639539931,567,0.9997596740722656
muon_sft_bf16,Muon + SFT (BF16),0,v_proj,attn,model.layers.0.self_attn.v_proj.weight,393216,3308,389908,0.9915873209635416,3308,389908,0.9915873209635416,1294,0.9967091878255209,1277,0.9967524210611979
muon_sft_bf16,Muon + SFT (BF16),1,down_proj,mlp,model.layers.1.mlp.down_proj.weight,13762560,16642,13745918,0.9987907772972471,16642,13745918,0.9987907772972471,2176,0.9998418898809524,2158,0.9998431977771577
muon_sft_bf16,Muon + SFT (BF16),1,gate_proj,mlp,model.layers.1.mlp.gate_proj.weight,13762560,43705,13718855,0.9968243553524926,43705,13718855,0.9968243553524926,8817,0.9993593488420759,8658,0.9993709019252233
muon_sft_bf16,Muon + SFT (BF16),1,up_proj,mlp,model.layers.1.mlp.up_proj.weight,13762560,54099,13708461,0.9960691179547991,54099,13708461,0.9960691179547991,11827,0.99914063953218,11600,0.9991571335565477
muon_sft_bf16,Muon + SFT (BF16),1,k_proj,attn,model.layers.1.self_attn.k_proj.weight,393216,891,392325,0.9977340698242188,891,392325,0.9977340698242188,348,0.999114990234375,348,0.999114990234375
muon_sft_bf16,Muon + SFT (BF16),1,o_proj,attn,model.layers.1.self_attn.o_proj.weight,2359296,8376,2350920,0.9964497884114584,8376,2350920,0.9964497884114584,1625,0.9993112352159288,1594,0.9993243747287326
muon_sft_bf16,Muon + SFT (BF16),1,q_proj,attn,model.layers.1.self_attn.q_proj.weight,2359296,4721,2354575,0.9979989793565538,4721,2354575,0.9979989793565538,893,0.9996214972601997,866,0.9996329413519965
muon_sft_bf16,Muon + SFT (BF16),1,v_proj,attn,model.layers.1.self_attn.v_proj.weight,393216,2769,390447,0.9929580688476562,2769,390447,0.9929580688476562,1078,0.9972585042317709,1065,0.9972915649414062
muon_sft_bf16,Muon + SFT (BF16),10,down_proj,mlp,model.layers.10.mlp.down_proj.weight,13762560,68890,13693670,0.994994390578497,68890,13693670,0.994994390578497,19120,0.9986107235863095,18765,0.9986365182059151
muon_sft_bf16,Muon + SFT (BF16),10,gate_proj,mlp,model.layers.10.mlp.gate_proj.weight,13762560,55938,13706622,0.9959354945591518,55938,13706622,0.9959354945591518,15051,0.9989063807896206,14773,0.9989265805199032
muon_sft_bf16,Muon + SFT (BF16),10,up_proj,mlp,model.layers.10.mlp.up_proj.weight,13762560,60511,13702049,0.9956032162620908,60511,13702049,0.9956032162620908,16132,0.9988278343563988,15843,0.9988488333565848
muon_sft_bf16,Muon + SFT (BF16),10,k_proj,attn,model.layers.10.self_attn.k_proj.weight,393216,1905,391311,0.9951553344726562,1905,391311,0.9951553344726562,765,0.9980545043945312,753,0.9980850219726562
muon_sft_bf16,Muon + SFT (BF16),10,o_proj,attn,model.layers.10.self_attn.o_proj.weight,2359296,10502,2348794,0.9955486721462674,10502,2348794,0.9955486721462674,2526,0.9989293416341146,2484,0.9989471435546875
muon_sft_bf16,Muon + SFT (BF16),10,q_proj,attn,model.layers.10.self_attn.q_proj.weight,2359296,7767,2351529,0.9967079162597656,7767,2351529,0.9967079162597656,1303,0.9994477166069878,1286,0.9994549221462674
muon_sft_bf16,Muon + SFT (BF16),10,v_proj,attn,model.layers.10.self_attn.v_proj.weight,393216,2662,390554,0.9932301839192709,2662,390554,0.9932301839192709,1214,0.9969126383463541,1202,0.9969431559244791
muon_sft_bf16,Muon + SFT (BF16),11,down_proj,mlp,model.layers.11.mlp.down_proj.weight,13762560,66995,13695565,0.995132082984561,66995,13695565,0.995132082984561,18149,0.9986812773204985,17828,0.998704601469494
muon_sft_bf16,Muon + SFT (BF16),11,gate_proj,mlp,model.layers.11.mlp.gate_proj.weight,13762560,54347,13708213,0.9960510980515253,54347,13708213,0.9960510980515253,14483,0.9989476521809896,14212,0.9989673432849703
muon_sft_bf16,Muon + SFT (BF16),11,up_proj,mlp,model.layers.11.mlp.up_proj.weight,13762560,57732,13704828,0.9958051409040178,57732,13704828,0.9958051409040178,15099,0.9989028930664062,14799,0.9989246913364955
muon_sft_bf16,Muon + SFT (BF16),11,k_proj,attn,model.layers.11.self_attn.k_proj.weight,393216,1633,391583,0.9958470662434896,1633,391583,0.9958470662434896,626,0.9984079996744791,616,0.9984334309895834
muon_sft_bf16,Muon + SFT (BF16),11,o_proj,attn,model.layers.11.self_attn.o_proj.weight,2359296,9970,2349326,0.995774163140191,9970,2349326,0.995774163140191,2162,0.9990836249457465,2124,0.9990997314453125
muon_sft_bf16,Muon + SFT (BF16),11,q_proj,attn,model.layers.11.self_attn.q_proj.weight,2359296,6726,2352570,0.9971491495768229,6726,2352570,0.9971491495768229,1214,0.9994854397243924,1190,0.999495612250434
muon_sft_bf16,Muon + SFT (BF16),11,v_proj,attn,model.layers.11.self_attn.v_proj.weight,393216,2566,390650,0.9934743245442709,2566,390650,0.9934743245442709,1185,0.9969863891601562,1172,0.9970194498697916
muon_sft_bf16,Muon + SFT (BF16),12,down_proj,mlp,model.layers.12.mlp.down_proj.weight,13762560,68423,13694137,0.995028323218936,68423,13694137,0.995028323218936,18839,0.9986311412992932,18551,0.9986520676385788
muon_sft_bf16,Muon + SFT (BF16),12,gate_proj,mlp,model.layers.12.mlp.gate_proj.weight,13762560,52619,13709941,0.9961766560872396,52619,13709941,0.9961766560872396,14161,0.9989710489908854,13904,0.998989722842262
muon_sft_bf16,Muon + SFT (BF16),12,up_proj,mlp,model.layers.12.mlp.up_proj.weight,13762560,59782,13702778,0.9956561860584078,59782,13702778,0.9956561860584078,16233,0.9988204956054687,15933,0.998842293875558
muon_sft_bf16,Muon + SFT (BF16),12,k_proj,attn,model.layers.12.self_attn.k_proj.weight,393216,1721,391495,0.9956232706705729,1721,391495,0.9956232706705729,671,0.9982935587565104,666,0.9983062744140625
muon_sft_bf16,Muon + SFT (BF16),12,o_proj,attn,model.layers.12.self_attn.o_proj.weight,2359296,9487,2349809,0.9959788852267795,9487,2349809,0.9959788852267795,2048,0.9991319444444444,2009,0.9991484747992622
muon_sft_bf16,Muon + SFT (BF16),12,q_proj,attn,model.layers.12.self_attn.q_proj.weight,2359296,7139,2352157,0.9969740973578559,7139,2352157,0.9969740973578559,1273,0.99946043226454,1248,0.9994710286458334
muon_sft_bf16,Muon + SFT (BF16),12,v_proj,attn,model.layers.12.self_attn.v_proj.weight,393216,2532,390684,0.993560791015625,2532,390684,0.993560791015625,1223,0.9968897501627604,1212,0.996917724609375
muon_sft_bf16,Muon + SFT (BF16),13,down_proj,mlp,model.layers.13.mlp.down_proj.weight,13762560,66851,13695709,0.9951425461542038,66851,13695709,0.9951425461542038,18625,0.9986466907319569,18326,0.9986684163411458
muon_sft_bf16,Muon + SFT (BF16),13,gate_proj,mlp,model.layers.13.mlp.gate_proj.weight,13762560,57141,13705419,0.9958480834960938,57141,13705419,0.9958480834960938,16213,0.9988219488234747,15943,0.998841567266555
muon_sft_bf16,Muon + SFT (BF16),13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,13762560,60081,13702479,0.9956344604492188,60081,13702479,0.9956344604492188,16970,0.9987669445219494,16660,0.9987894694010416
muon_sft_bf16,Muon + SFT (BF16),13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,393216,1366,391850,0.9965260823567709,1366,391850,0.9965260823567709,484,0.9987691243489584,480,0.998779296875
muon_sft_bf16,Muon + SFT (BF16),13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,2359296,9870,2349426,0.9958165486653646,9870,2349426,0.9958165486653646,2165,0.9990823533799913,2135,0.9990950690375434
muon_sft_bf16,Muon + SFT (BF16),13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,2359296,7086,2352210,0.9969965616861979,7086,2352210,0.9969965616861979,1458,0.9993820190429688,1439,0.9993900722927518
muon_sft_bf16,Muon + SFT (BF16),13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,393216,2565,390651,0.9934768676757812,2565,390651,0.9934768676757812,1210,0.9969228108723959,1201,0.9969456990559896
muon_sft_bf16,Muon + SFT (BF16),14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,13762560,65778,13696782,0.9952205113002233,65778,13696782,0.9952205113002233,17539,0.9987256004696801,17230,0.998748052687872
muon_sft_bf16,Muon + SFT (BF16),14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,13762560,56233,13706327,0.9959140595935639,56233,13706327,0.9959140595935639,15829,0.998849850609189,15601,0.9988664172944568
muon_sft_bf16,Muon + SFT (BF16),14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,13762560,56192,13706368,0.9959170386904762,56192,13706368,0.9959170386904762,15219,0.9988941737583705,14983,0.9989113217308407
muon_sft_bf16,Muon + SFT (BF16),14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,393216,2458,390758,0.9937489827473959,2458,390758,0.9937489827473959,946,0.9975941975911459,927,0.9976425170898438
